UID,Resource Name,Episode Title,Resource URL,Overview,Solution,Iframe,Rank,Format,Admonition Title,Admonition Description,Audio URL,Formatted URL with Title,,embed
,MCJ Podcast,Understanding the Tax Credit Marketplace with Reunion — MCJ Collective,https://www.mcjcollective.com/my-climate-journey-podcast/reunion,"[02:48]: Andy's background in renewable energy finance[06:28]: Overview of investment tax credits (ITCs)[11:52]: Overview of production tax credits (PTCs)[13:07]: Other types of tax credits opened up by the IRA[14:19]: What tax credit transferability means[16:21]: Diverse group of potential buyers interested in tax credits[17:49]: Example of a $100M solar project with $50M in ITCs[21:29]: Market size and growth projections for tax credits, new buyer profiles[23:36]: Using tax credit savings to fund corporate sustainability initiatives[29:24]: Reunion's role connecting buyers and sellers, streamlining diligence process[32:25]: Reunion's growth and the volume of credits on the platform[35:49]: The role of tax credits in corporate finance and potential buyers[38:02]: Expansion into different clean energy technologies [39:17]: Reunion's financing and future business model[40:46]: Who Andy wants to hear from",Distributed Solar Photovoltaics,"<iframe allow=""autoplay *; encrypted-media *; fullscreen *; clipboard-write"" frameBorder=""0"" height=""175"" style={{width:'100%', maxWidth:'660px', overflow:'hidden', borderRadius:'10px'}} sandbox=""allow-forms allow-popups allow-same-origin allow-scripts allow-storage-access-by-user-activation allow-top-navigation-by-user-activation"" src=""https://player.simplecast.com/f2f6e879-0226-4830-be03-273ac0e7b233?dark=true&wmode=opaque"" />",,podcast embed,,,https://player.simplecast.com/f2f6e879-0226-4830-be03-273ac0e7b233?dark=true&wmode=opaque,"<li><a href=""https://player.simplecast.com/f2f6e879-0226-4830-be03-273ac0e7b233?dark=true&wmode=opaque"">Understanding the Tax Credit Marketplace with Reunion — MCJ Collective</a></li>",,
,MCJ Podcast,"Capital Series: Christian Hernandez, 2150 — MCJ Collective",https://www.mcjcollective.com/my-climate-journey-podcast/christian-hernandez,"[2:16] An overview of 2150 and Christian's background [8:51] Early days of starting the firm and its focus on the built environment [16:22] Christian's views on structure, stage, et.c plus how they evolved at final close [20:34] His thoughts on portfolio construction generally [23:39] 2150's reserves and follow on [26:57] Christian's thoughts on extensions, down rounds, and pay to play [30:22] How he measures impact and the balance between hardware and software [33:49] Advantages of being Article 9 Fund [35:08] Christian's early LP targets and how they played out[37:47] Risks and what 2150 is comfortable with [42:22] The firm's impact framework [44:31] The role of brand building and how Christian thinks about deal flow [46:26] The launch of Urban Partners[52:37] An overview of ""gigacorns""",Distributed Solar Photovoltaics,"<iframe allow=""autoplay *; encrypted-media *; fullscreen *; clipboard-write"" frameBorder=""0"" height=""175"" style={{width:'100%', maxWidth:'660px', overflow:'hidden', borderRadius:'10px'}} sandbox=""allow-forms allow-popups allow-same-origin allow-scripts allow-storage-access-by-user-activation allow-top-navigation-by-user-activation"" src=""https://player.simplecast.com/dda4456e-4a92-4cdc-ad1c-d5903330a218?dark=true&wmode=opaque"" />",,podcast embed,,,https://player.simplecast.com/dda4456e-4a92-4cdc-ad1c-d5903330a218?dark=true&wmode=opaque,"<li><a href=""https://player.simplecast.com/dda4456e-4a92-4cdc-ad1c-d5903330a218?dark=true&wmode=opaque"">Capital Series: Christian Hernandez, 2150 — MCJ Collective</a></li>",,
,MCJ Podcast,Long Duration Energy Storage: A Path to Energy Resilience — MCJ Collective,https://www.mcjcollective.com/my-climate-journey-podcast/julia-souder,"[02:51]: Julia's journey in renewable energy[04:19]: The 2003 Blackout Investigation[05:35]: The North American Electric Liability Corporation (NERC) [09:38]: The emerging need for energy storage[11:10]: Overview of the Long Duration Energy Storage (LDES) Council and their goals[13:43]: Long duration energy storage vs. short duration energy storage[15:51]: Overview of historical and new categories of LDES solutions [18:23]: Deep dive into thermal solutions[24:59]: Types of electrochemical batteries for LDES[27:44]: Chemical solutions[29:59]: Buyers and use cases of LDES solutions[35:27]: How LDES projects are sold and deployed globally[40:29]: Areas Julia is optimistic about, what needs attention, and evolution of capital for LDES[44:18]: Julia's parting words on the importance of LDES
Net-zero heat, LDES Council24/7 Clean Power Purchase Agreements, LDES Council",Distributed Energy Storage,"<iframe allow=""autoplay *; encrypted-media *; fullscreen *; clipboard-write"" frameBorder=""0"" height=""175"" style={{width:'100%', maxWidth:'660px', overflow:'hidden', borderRadius:'10px'}} sandbox=""allow-forms allow-popups allow-same-origin allow-scripts allow-storage-access-by-user-activation allow-top-navigation-by-user-activation"" src=""https://player.simplecast.com/624630f3-ef32-4bf3-9fd6-6bedd59558c2?dark=true&wmode=opaque"" />",,podcast embed,,,https://player.simplecast.com/624630f3-ef32-4bf3-9fd6-6bedd59558c2?dark=true&wmode=opaque,"<li><a href=""https://player.simplecast.com/624630f3-ef32-4bf3-9fd6-6bedd59558c2?dark=true&wmode=opaque"">Long Duration Energy Storage: A Path to Energy Resilience — MCJ Collective</a></li>",,
,MCJ Podcast,Startup Series: Forging Sustainable Steel with Electra — MCJ Collective,https://www.mcjcollective.com/my-climate-journey-podcast/electra,"[03:44]: Sandeep's background[08:01]: Quoc's background[15:38]: Overview of steel production and emissions[22:20]: Overview of supply chain and integrated steelworks concept[25:09]: Why the US is a leader in low carbon intensity steelmaking[30:50]: Contrasting McKinsey's roadmap with Electra's approach [34:22]: Environmental and safety risks of traditional iron tailings[37:10]: Electra's unique approach to the steel decarbonization problem[44:24]: How low-cost renewable electricity is crucial for Electra's solution [46:26]: Challenges in electrifying ironmaking vs. copper and zinc[48:39]: Hydrometallurgy for iron ore dissolution to minimize waste and extract value[49:05]: Core principles: decarbonization, sustainability, and circularity[55:59]: Electra's go-to-market strategy and commercial vision[58:42]: The company’s capital stack evolution and local project financing[01:02:51]: The importance of collaboration in this space[01:04:41]: Invitation for listeners to join Electra's team",Distributed Energy Storage,"<iframe allow=""autoplay *; encrypted-media *; fullscreen *; clipboard-write"" frameBorder=""0"" height=""175"" style={{width:'100%', maxWidth:'660px', overflow:'hidden', borderRadius:'10px'}} sandbox=""allow-forms allow-popups allow-same-origin allow-scripts allow-storage-access-by-user-activation allow-top-navigation-by-user-activation"" src=""https://player.simplecast.com/90e69397-4dfe-4eae-8dec-d991e3a5fd09?dark=true&wmode=opaque"" />",,podcast embed,,,https://player.simplecast.com/90e69397-4dfe-4eae-8dec-d991e3a5fd09?dark=true&wmode=opaque,"<li><a href=""https://player.simplecast.com/90e69397-4dfe-4eae-8dec-d991e3a5fd09?dark=true&wmode=opaque"">Startup Series: Forging Sustainable Steel with Electra — MCJ Collective</a></li>",,
,MCJ Podcast,My Climate Journey Live Podcast in New York — MCJ Collective,https://www.mcjcollective.com/my-climate-journey-podcast/ctvc,[2:33] How Kim and Sophie met and the early days of CTVC[6:37] Kim's background [10:14] The pair's early venture experience[13:22] Sophie's background[17:05] The origins of Planeteer Capital [20:18] CTVC's evolution into a market intelligence company [25:42] CTVC's Climate Tech Capital Stack[28:51] Early stage dry powder[31:36] Project finance and infrastructure financing [36:56] Public funding and philanthropy [40:06] Trends in philanthropic catalytic capital [43:45] Corporate strategics[46:34] The role of banks[50:08] Insurance [51:18] Sophie and Kim's predictions for the market in the near term,Distributed Energy Storage,"<iframe allow=""autoplay *; encrypted-media *; fullscreen *; clipboard-write"" frameBorder=""0"" height=""175"" style={{width:'100%', maxWidth:'660px', overflow:'hidden', borderRadius:'10px'}} sandbox=""allow-forms allow-popups allow-same-origin allow-scripts allow-storage-access-by-user-activation allow-top-navigation-by-user-activation"" src=""https://player.simplecast.com/f61cc886-239d-4747-9cde-09d51abe1bb1?dark=true&wmode=opaque"" />",,podcast embed,,,https://player.simplecast.com/f61cc886-239d-4747-9cde-09d51abe1bb1?dark=true&wmode=opaque,"<li><a href=""https://player.simplecast.com/f61cc886-239d-4747-9cde-09d51abe1bb1?dark=true&wmode=opaque"">My Climate Journey Live Podcast in New York — MCJ Collective</a></li>",,
,MCJ Podcast,Funding Energy Efficiency Contractors Through the IRA — MCJ Collective,https://www.mcjcollective.com/my-climate-journey-podcast/mary-macpherson,[02:46]: Contractor Training Grants in the IRA[04:23]: Mary's clean energy background[07:08]: Overview of the American Council for an Energy Efficient Economy (ACEEE)[09:39]: The role of State Energy Offices [13:00]: Skill and accessibility gaps in the energy efficiency trades[15:27]: Challenges in the residential heat pump workforce[18:11]: Reducing barriers to entry[20:10]: The significance of certification and testing[22:56]: State examples: Maine and Illinois[25:24]: How DOE allocates funds to states[28:34]: How to help funds flow to your state[30:52]: Community benefits and advancing Justice40 goals[33:55]: Mary's vision for success in 2030,Distributed Energy Storage,"<iframe allow=""autoplay *; encrypted-media *; fullscreen *; clipboard-write"" frameBorder=""0"" height=""175"" style={{width:'100%', maxWidth:'660px', overflow:'hidden', borderRadius:'10px'}} sandbox=""allow-forms allow-popups allow-same-origin allow-scripts allow-storage-access-by-user-activation allow-top-navigation-by-user-activation"" src=""https://player.simplecast.com/bace7ed7-ddea-431d-9564-dc024be61606?dark=true&wmode=opaque"" />",,podcast embed,,,https://player.simplecast.com/bace7ed7-ddea-431d-9564-dc024be61606?dark=true&wmode=opaque,"<li><a href=""https://player.simplecast.com/bace7ed7-ddea-431d-9564-dc024be61606?dark=true&wmode=opaque"">Funding Energy Efficiency Contractors Through the IRA — MCJ Collective</a></li>",,
,MCJ Podcast,"Capital Series: Fabian Heilemann, AENU — MCJ Collective",https://www.mcjcollective.com/my-climate-journey-podcast/fabian-heilemann,"[4:21] An overview of AENU [5:59] Fabian's decision to work on climate [12:58] His firm's early structure and evolution [19:26] AENU's initial vision and its current strategy [28:50] The relationship between new technologies, sustainability, and their impact on established industries, corporations, and policymakers[39:10] Fabian's experience trying to start a climate sleeve in traditional VC [50:07] AENU's check size, portfolio construction, and the firm's scope [54:23] Fabian's thoughts on the need for collaboration",Distributed Energy Storage,"<iframe allow=""autoplay *; encrypted-media *; fullscreen *; clipboard-write"" frameBorder=""0"" height=""175"" style={{width:'100%', maxWidth:'660px', overflow:'hidden', borderRadius:'10px'}} sandbox=""allow-forms allow-popups allow-same-origin allow-scripts allow-storage-access-by-user-activation allow-top-navigation-by-user-activation"" src=""https://player.simplecast.com/a11044e3-8dcf-4bec-ac29-c9a75042e437?dark=true&wmode=opaque"" />",,podcast embed,,,https://player.simplecast.com/a11044e3-8dcf-4bec-ac29-c9a75042e437?dark=true&wmode=opaque,"<li><a href=""https://player.simplecast.com/a11044e3-8dcf-4bec-ac29-c9a75042e437?dark=true&wmode=opaque"">Capital Series: Fabian Heilemann, AENU — MCJ Collective</a></li>",,
,MCJ Podcast,Accelerating Youth Climate Activism with 776 — MCJ Collective,https://www.mcjcollective.com/my-climate-journey-podcast/776,"[08:36]: Overview of the 776 Fellowship[10:42]: Youth activism's big impact [15:00]: How 776 funding allowed Ayakha to maintain her authentic voice[17:52]: How speaking up led Ayakha to the South African Presidential Climate Commission [22:10]: Ayakha's personal experiences during the ""Day Zero"" water crisis in 2017 that ignited her climate activism[29:07]: Her reflections on becoming an activist [33:38]: Her vision for South Africa to be a global leader in the energy transition[37:33]: Dysmus' experience with Ag Tech at UC Davis and origins of Solar Freeze[40:01]: Recent historic drought in Kenya[41:18]: Overview of Solar Freeze's solution and services[45:09]: The company's rapid growth and work with Kenyan farmers [47:35]: Dysmus' Each One, Teach One program[50:21]: How Dysmus and Ayakha learned about the 776 Fellowship[52:01]: Lissie's reflections on selecting the first 776 cohort[54:18]: Ayakha's experiences in the program and highlights from other 776 fellows[59:50]: Ayakha's advice for other young people in the climate space [01:03:06]: How people in the Global North can support youth in Africa working at the forefront of the climate crisis",Distributed Solar Photovoltaics,"<iframe allow=""autoplay *; encrypted-media *; fullscreen *; clipboard-write"" frameBorder=""0"" height=""175"" style={{width:'100%', maxWidth:'660px', overflow:'hidden', borderRadius:'10px'}} sandbox=""allow-forms allow-popups allow-same-origin allow-scripts allow-storage-access-by-user-activation allow-top-navigation-by-user-activation"" src=""https://player.simplecast.com/3fe65951-ae45-4d25-86c4-1bffd8a381a0?dark=true&wmode=opaque"" />",,podcast embed,,,https://player.simplecast.com/3fe65951-ae45-4d25-86c4-1bffd8a381a0?dark=true&wmode=opaque,"<li><a href=""https://player.simplecast.com/3fe65951-ae45-4d25-86c4-1bffd8a381a0?dark=true&wmode=opaque"">Accelerating Youth Climate Activism with 776 — MCJ Collective</a></li>",,
,MCJ Podcast,Bringing Solar Energy and Climate Opportunities to Tribal Nations — MCJ Collective,https://www.mcjcollective.com/my-climate-journey-podcast/robert-blake,"[02:30]: Introduction to Red Lake Nation and impact of federal policies[05:34]: The concept of tribal sovereignty[08:05]: Bob's background and racism in Minnesota[10:37]: Unique opportunities within tribal nations for innovation and energy sovereignty[13:49]: Reversing colonial capitalistic systems[15:48]: Origins and overview of Solar Bear[20:01]: Examples of Solar Bear's customers[23:37]: Solar Bear's nonprofit counterpart, Native Sun Community Power Development[25:33]: Working with K-12 and college students [28:57]: Solar workforce development for incarcerated people[31:04]: Funding sources for Bob's work[34:43]: Policy work and the Tribal Energy Advisory Board [38:48]: Reimagining how energy is distributed in the transition",Distributed Solar Photovoltaics,"<iframe allow=""autoplay *; encrypted-media *; fullscreen *; clipboard-write"" frameBorder=""0"" height=""175"" style={{width:'100%', maxWidth:'660px', overflow:'hidden', borderRadius:'10px'}} sandbox=""allow-forms allow-popups allow-same-origin allow-scripts allow-storage-access-by-user-activation allow-top-navigation-by-user-activation"" src=""https://player.simplecast.com/181e035b-e416-4831-85b4-3e23c751d418?dark=true&wmode=opaque"" />",,podcast embed,,,https://player.simplecast.com/181e035b-e416-4831-85b4-3e23c751d418?dark=true&wmode=opaque,"<li><a href=""https://player.simplecast.com/181e035b-e416-4831-85b4-3e23c751d418?dark=true&wmode=opaque"">Bringing Solar Energy and Climate Opportunities to Tribal Nations — MCJ Collective</a></li>",,
,MCJ Podcast,"Capital Series: John Tough, Energize Capital — MCJ Collective",https://www.mcjcollective.com/my-climate-journey-podcast/john-tough,"[02:34]: The origin story of Energize Capital (formally Energize Ventures)[07:26]: John's insights from being both a VC and an entrepreneur[09:01]: His decision to anchor in the Midwest[12:35]: Launching an early-stage venture firm[15:30]: The pitch to GMs[17:34]: Impact and thesis-driven vs. opportunistic approaches[19:53]: Traditional venture vs. growth strategies[22:31]: Energize Capital's current thesis [25:15]: Value for founders working with Energize [27:28]: LP base evolution[30:43]: Tailored corporate engagement strategy[31:59]: John's answer to ""why software only?""[35:55]: Current climate tech observations the role of international deal flow[40:28]: Current (late 2023) LP sentiment amidst market uncertainty[44:39]: Rise of dedicated institution-based climate capital pools[46:38]: Energize Capital’s evaluation criteria [50:42]: Controllable and uncontrollable factors in this space[52:59]: Who John and Energize want to hear from",Distributed Energy Storage,"<iframe allow=""autoplay *; encrypted-media *; fullscreen *; clipboard-write"" frameBorder=""0"" height=""175"" style={{width:'100%', maxWidth:'660px', overflow:'hidden', borderRadius:'10px'}} sandbox=""allow-forms allow-popups allow-same-origin allow-scripts allow-storage-access-by-user-activation allow-top-navigation-by-user-activation"" src=""https://player.simplecast.com/5f912271-b129-4e14-a825-dcb81b4eb7cb?dark=true&wmode=opaque"" />",,podcast embed,,,https://player.simplecast.com/5f912271-b129-4e14-a825-dcb81b4eb7cb?dark=true&wmode=opaque,"<li><a href=""https://player.simplecast.com/5f912271-b129-4e14-a825-dcb81b4eb7cb?dark=true&wmode=opaque"">Capital Series: John Tough, Energize Capital — MCJ Collective</a></li>",,
,MCJ Podcast,Rising Tides and Coastal Resilience with Janelle Kellman — MCJ Collective,https://www.mcjcollective.com/my-climate-journey-podcast/janelle-kellman,"[04:06]: Janelle's background in sports and leadership[08:39]: Navigating the challenges of 2020 as a mayor [10:45]: Origins of Center for Sea Rise Solutions and climate risks in Northern California[16:14]: Distinction between ""sustainability"" and ""resilience""[19:34]: Key priorities and needs around sea level rise resilience[24:32]: Similarities between wildfire and sea level rise resilience[26:18]: Janelle's international collaborations and knowledge sharing on sea level rise [28:30]: International conferences like COP vs working with subnational leaders around the world[31:14]: Janelle's tips on getting involved local government, climate work, and finding your ""ikigai""[39:01]: Natural overlap between outdoor athletes and climate activism[41:17]: An exciting announcement from Janelle on her political future[44:26]: How folks can follow and connect with Janelle [45:07]: Shinrin-yoku, Friluftsliv and other concepts
Toxic Tides, UC Berkeley Sustainability And Health Equity LabKatrina: A History, 1915–2015, by Andy HorowitzGnar Country: Growing Old, Staying Rad by Steven Kolter",Coastal Wetland Restoration,"<iframe allow=""autoplay *; encrypted-media *; fullscreen *; clipboard-write"" frameBorder=""0"" height=""175"" style={{width:'100%', maxWidth:'660px', overflow:'hidden', borderRadius:'10px'}} sandbox=""allow-forms allow-popups allow-same-origin allow-scripts allow-storage-access-by-user-activation allow-top-navigation-by-user-activation"" src=""https://player.simplecast.com/68bf9a9e-68eb-4576-8796-9e857a052348?dark=true&wmode=opaque"" />",,podcast embed,,,https://player.simplecast.com/68bf9a9e-68eb-4576-8796-9e857a052348?dark=true&wmode=opaque,"<li><a href=""https://player.simplecast.com/68bf9a9e-68eb-4576-8796-9e857a052348?dark=true&wmode=opaque"">Rising Tides and Coastal Resilience with Janelle Kellman — MCJ Collective</a></li>",,TRUE
,MCJ Podcast,A Microbial Approach to Carbon Removal — MCJ Collective,https://www.mcjcollective.com/my-climate-journey-podcast/andes,[02:08]: An overview of Andes and its origins[05:45]: Current challenges in crop resiliency[07:52]: Natural history of microbes and their relation to plants and humans[12:37]: Andes' two programs: microbes for nitrogen and CO2 capture[15:22]: In-depth look at Andes' nitrogen program[20:41]: Andes' second program and overview of organic carbon[24:57]: Soil inorganic carbon and the role of lime in farming and carbon capture[29:25]: How Andes' solutions are applied on farms and economics of business model[34:54]: Andes' Microbial Carbon Mineralization (MCM) methodology and potential for carbon credits[39:49]: How Gonzalo thinks about scaling and fundraising[43:48]: His advice for entrepreneurs looking for opportunities in this space,Multistrata Agroforestry,"<iframe allow=""autoplay *; encrypted-media *; fullscreen *; clipboard-write"" frameBorder=""0"" height=""175"" style={{width:'100%', maxWidth:'660px', overflow:'hidden', borderRadius:'10px'}} sandbox=""allow-forms allow-popups allow-same-origin allow-scripts allow-storage-access-by-user-activation allow-top-navigation-by-user-activation"" src=""https://player.simplecast.com/f546865e-2d5b-45ba-9dae-a1ceec1ff2b7?dark=true&wmode=opaque"" />",,podcast embed,,,https://player.simplecast.com/f546865e-2d5b-45ba-9dae-a1ceec1ff2b7?dark=true&wmode=opaque,"<li><a href=""https://player.simplecast.com/f546865e-2d5b-45ba-9dae-a1ceec1ff2b7?dark=true&wmode=opaque"">A Microbial Approach to Carbon Removal — MCJ Collective</a></li>",,
,MCJ Podcast,"My Climate Journey Capital Series: Ian Smith, The Nature Conservancy — MCJ Collective",https://www.mcjcollective.com/my-climate-journey-podcast/ian-smith,[2:21] An overview of TNC and its investments[5:59] TNC's endowment asset allocation[7:47] Ian's background[11:55] Benefits of TNC's transition from outsourced investing to in-house portfolio management[16:46] Diversification of TNC's endowment capital[19:40] The org's decarbonization strategy[24:29] Integrating sustainability without sacrificing market-grade returns[26:38] TNC's criteria for evaluation[28:49] Ian's assessment of the state of climate tech venture as an investible asset[34:34] How he views and measures impact[37:06] An overview of TNC's privates' portfolio[40:51] Ian's suggestions for balancing investible assets and grant-making[44:25] His thoughts on how the transition is going to pan out[48:09] Why this time is different than Cleantech 1.0[50:53] Ian's thoughts on the term 'impact investor'[52:04] TNC's perspective on carbon capture and the role of big oil in the transition[57:58] How Ian thinks about direct investing[1:02:58] His concerns about climate tech innovation and what he's excited about,Tropical Forest Restoration,"<iframe allow=""autoplay *; encrypted-media *; fullscreen *; clipboard-write"" frameBorder=""0"" height=""175"" style={{width:'100%', maxWidth:'660px', overflow:'hidden', borderRadius:'10px'}} sandbox=""allow-forms allow-popups allow-same-origin allow-scripts allow-storage-access-by-user-activation allow-top-navigation-by-user-activation"" src=""https://player.simplecast.com/8335e303-179b-465b-963c-99e4eb9ebb2d?dark=true&wmode=opaque"" />",,podcast embed,,,https://player.simplecast.com/8335e303-179b-465b-963c-99e4eb9ebb2d?dark=true&wmode=opaque,"<li><a href=""https://player.simplecast.com/8335e303-179b-465b-963c-99e4eb9ebb2d?dark=true&wmode=opaque"">My Climate Journey Capital Series: Ian Smith, The Nature Conservancy — MCJ Collective</a></li>",,
,MCJ Podcast,Driving Climate Action with Outdoor Enthusiasts — MCJ Collective,https://www.mcjcollective.com/my-climate-journey-podcast/mario-molina,"[2:38] An overview of Protect Our Winters (POW) and its origins [5:36] Athlete stories that highlight the impact of climate change [8:22] POW's theory of change and applications to the 'Outdoor State'[14:44] Examples of athlete engagement in policy[17:39] How POW determines which projects to support[21:44] The org's 501(c)(4) arm that allows POW to endorse or campaign for certain candidates[23:50] Challenges POW faced in getting brand partnerships[26:21] What has proven effective in bridging cultural awareness with political action, and where tension still lies[30:06] Mario's background and accomplishments[36:42] Where POW needs help and how listeners can get involved",N/A,"<iframe allow=""autoplay *; encrypted-media *; fullscreen *; clipboard-write"" frameBorder=""0"" height=""175"" style={{width:'100%', maxWidth:'660px', overflow:'hidden', borderRadius:'10px'}} sandbox=""allow-forms allow-popups allow-same-origin allow-scripts allow-storage-access-by-user-activation allow-top-navigation-by-user-activation"" src=""https://player.simplecast.com/1c02537d-234a-4073-bec9-7ce57df740b1?dark=true&wmode=opaque"" />",,podcast embed,,,https://player.simplecast.com/1c02537d-234a-4073-bec9-7ce57df740b1?dark=true&wmode=opaque,"<li><a href=""https://player.simplecast.com/1c02537d-234a-4073-bec9-7ce57df740b1?dark=true&wmode=opaque"">Driving Climate Action with Outdoor Enthusiasts — MCJ Collective</a></li>",,
,MCJ Podcast,Shining a Light on Solar Workforce Development — MCJ Collective,https://www.mcjcollective.com/my-climate-journey-podcast/alyssa-thomas,[1:43] Alyssa's background and role at SunPower[7:23] How she landed in the solar industry[9:25] Differences between Alyssa's work in the public vs. private sector[13:46] Non-obvious things pushing us to think about workforce development[20:01] Where new talent in the trades might come from[23:06] Successful partnerships for moving folks into solar[28:59] Internal and external pathways for hiring and career development[33:10] SunPower's work on policy[37:19] The role of community colleges [39:11] Addressing diversity and inclusion[44:49] Programmatic barriers and key levers to getting more people in the trades,Distributed Solar Photovoltaics,"<iframe allow=""autoplay *; encrypted-media *; fullscreen *; clipboard-write"" frameBorder=""0"" height=""175"" style={{width:'100%', maxWidth:'660px', overflow:'hidden', borderRadius:'10px'}} sandbox=""allow-forms allow-popups allow-same-origin allow-scripts allow-storage-access-by-user-activation allow-top-navigation-by-user-activation"" src=""https://player.simplecast.com/04627a9c-579a-4700-bd18-6c91cf983804?dark=true&wmode=opaque"" />",,podcast embed,,,https://player.simplecast.com/04627a9c-579a-4700-bd18-6c91cf983804?dark=true&wmode=opaque,"<li><a href=""https://player.simplecast.com/04627a9c-579a-4700-bd18-6c91cf983804?dark=true&wmode=opaque"">Shining a Light on Solar Workforce Development — MCJ Collective</a></li>",,
,MCJ Podcast,"Capital Series: Jonah Goldman, North Cascade Strategies fmr. Breakthrough Energy — MCJ Collective",https://www.mcjcollective.com/my-climate-journey-podcast/jonah-goldman,"[03:28]: Jonah's background[04:50]: The focus on traditional climate solutions at the 2015 Paris COP[06:56]: Breakthrough Energy’s inception as a bridge between public research and private capital[08:34]: Bill Gates' commitment to real capital and the challenge to the public sector[09:49]: Factors that contributed to people saying ""yes"" to Breakthrough Energy[11:56]: Bill Gates' leadership and the global commitment to addressing climate change[13:12]: Differences between Breakthrough Energy One and traditional venture capital[14:12]: Need for purpose-built investment vehicles for climate technologies[16:04]: The firm's goal of creating a commercial environment for hard technologies[17:56]: Distinguishing climate-focused investments from general investments[19:19]: Integrating climate considerations into all sectors[22:10]: Perfecting purpose-built vehicles for climate investments[23:52]: Aligning financial incentives and solving challenges to drive investments[30:08] The need for existing players willing to take new models[36:52] Government’s role in the clean energy transition[41:24] Need for a multifaceted approach to solving climate[45:15] BEV's focus on investing in hard tech[47:41] Jonah's thoughts on company climate commitments[52:34] His feelings about carbon markets[55:55] The role of behavior change[1:00:17] Jonah's current projects and who he wants to hear from",Distributed Energy Storage,"<iframe allow=""autoplay *; encrypted-media *; fullscreen *; clipboard-write"" frameBorder=""0"" height=""175"" style={{width:'100%', maxWidth:'660px', overflow:'hidden', borderRadius:'10px'}} sandbox=""allow-forms allow-popups allow-same-origin allow-scripts allow-storage-access-by-user-activation allow-top-navigation-by-user-activation"" src=""https://player.simplecast.com/8e178e74-5eb0-49bf-9634-cc5a0a6f746f?dark=true&wmode=opaque"" />",,podcast embed,,,https://player.simplecast.com/8e178e74-5eb0-49bf-9634-cc5a0a6f746f?dark=true&wmode=opaque,"<li><a href=""https://player.simplecast.com/8e178e74-5eb0-49bf-9634-cc5a0a6f746f?dark=true&wmode=opaque"">Capital Series: Jonah Goldman, North Cascade Strategies fmr. Breakthrough Energy — MCJ Collective</a></li>",,
